device_class,device_name,backend,llamacpp_commit,patch_applied,variant,mmproj_variant,mode,prompt_tokens,image_tokens,audio_tokens,audio_seconds,gen_tokens,run_idx,thermal_state,ttft_ms,encoder_ms,prefill_tps,decode_tps,total_ms,peak_rss_gb,peak_vram_gb,avg_power_w,idle_power_w,energy_j_per_1k_tok,notes,power_boundary,avg_power_w_raw,power_samples_used,device_id,source_file,source_row
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-128,138,,,,256,1,sustained,245.558,,1033.507,48.821,5468.751,8.1966,12.291,112.671,11.139,2071.427,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,1
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,none,text-512,513,,,,256,4,sustained,635,,811,74.5,4060,3.6,unified (no discrete VRAM),24.2,0.6,316,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=4 swapout=0 compress=0,"soc-package (powermetrics CPU Power + GPU Power; excludes display, DRAM, ANE)",,,D2,macbook/results.csv,154
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,none,text-512,513,,,,256,5,sustained,636,,810,74.5,4060,3.6,unified (no discrete VRAM),24.9,0.6,324,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it),"soc-package (powermetrics CPU Power + GPU Power; excludes display, DRAM, ANE)",,,D2,macbook/results.csv,155
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1024,,,256,1,sustained,2260,,492,72.5,5780,4.81,unified (no discrete VRAM),28.4,0.6,382,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=471 swapout=0 compress=0,"soc-package (powermetrics CPU Power + GPU Power; excludes display, DRAM, ANE)",,,D2,macbook/results.csv,156
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1024,,,256,2,sustained,2260,,492,72.6,5770,4.81,unified (no discrete VRAM),28.3,0.6,381,"mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=1789 swapout=0 compress=0; high system-wide memory compression during run but swapout=0 (nothing paged to disk); within-cell decode_tps CV<=0.5%, no measurable throughput impact","soc-package (powermetrics CPU Power + GPU Power; excludes display, DRAM, ANE)",,,D2,macbook/results.csv,157
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1024,,,256,3,sustained,2260,,492,72.5,5780,4.81,unified (no discrete VRAM),28.5,0.6,384,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=860 swapout=0 compress=0,"soc-package (powermetrics CPU Power + GPU Power; excludes display, DRAM, ANE)",,,D2,macbook/results.csv,158
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1024,,,256,4,sustained,2260,,492,72.5,5780,4.81,unified (no discrete VRAM),28.7,0.6,386,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=455 swapout=0 compress=0,"soc-package (powermetrics CPU Power + GPU Power; excludes display, DRAM, ANE)",,,D2,macbook/results.csv,159
unified-memory-laptop,MacBook Pro / Apple M4 Pro 14-core / 24 GB unified,Metal,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,vision-only,vision,1101,1024,,,256,5,sustained,2280,,487,71.7,5840,4.81,unified (no discrete VRAM),28.7,0.6,390,mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); vm_stat delta (system-wide) swapin=188 swapout=0 compress=0,"soc-package (powermetrics CPU Power + GPU Power; excludes display, DRAM, ANE)",,,D2,macbook/results.csv,160
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,128,,,,256,1,sustained,3000,,44.4,9.71,29300,5.5,unified (no discrete VRAM),7.78,0.459,751,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=70.0C cpuss-0=69.1C shell_back=41.2C skin-msm-therm=54.2C]; tz_end[cpu-1-2-0=77.8C cpuss-0=75.8C shell_back=41.8C skin-msm-therm=55.0C]; MemAvailable_before=4.55GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=9.75; client/server=0.996; UNRELIABLE POWER: only 5 usable samples (<8); avg_power_w and energy_j_per_1k_tok are weakly determined for this row,whole-device battery (BatteryManager mA x mV),7.62,5,D3,one-plus/results.csv,1
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,128,,,,256,2,sustained,3000,,43.9,9.69,29300,5.5,unified (no discrete VRAM),7.32,0.459,705,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=49.3C cpuss-0=47.9C shell_back=40.7C skin-msm-therm=48.1C]; tz_end[cpu-1-2-0=74.3C cpuss-0=72.6C shell_back=41.6C skin-msm-therm=53.5C]; MemAvailable_before=4.47GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=9.73; client/server=0.996; UNRELIABLE POWER: only 5 usable samples (<8); avg_power_w and energy_j_per_1k_tok are weakly determined for this row,whole-device battery (BatteryManager mA x mV),6.12,5,D3,one-plus/results.csv,2
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,128,,,,256,3,sustained,2930,,44.1,9.78,29000,5.49,unified (no discrete VRAM),6.29,0.459,594,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=48.5C cpuss-0=47.5C shell_back=40.7C skin-msm-therm=47.4C]; tz_end[cpu-1-2-0=75.1C cpuss-0=73.4C shell_back=41.7C skin-msm-therm=53.3C]; MemAvailable_before=4.42GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=9.82; client/server=0.996; UNRELIABLE POWER: only 5 usable samples (<8); avg_power_w and energy_j_per_1k_tok are weakly determined for this row,whole-device battery (BatteryManager mA x mV),4.64,5,D3,one-plus/results.csv,3
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,128,,,,256,4,sustained,2920,,44.2,9.85,28800,5.43,unified (no discrete VRAM),7.23,0.459,684,"threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=37.1C cpuss-0=36.1C shell_back=34.2C skin-msm-therm=35.9C]; tz_end[cpu-1-2-0=68.8C cpuss-0=66.8C shell_back=35.7C skin-msm-therm=46.1C]; MemAvailable_before=4.53GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=10.5; client/server=0.936; TRANSPORT-AFFECTED: client decode_tps is 6% below the server's own timing; network delivery, not the device; UNRELIABLE POWER: only 5 usable samples (<8); avg_power_w and energy_j_per_1k_tok are weakly determined for this row",whole-device battery (BatteryManager mA x mV),6.08,5,D3,one-plus/results.csv,4
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,128,,,,256,5,sustained,2820,,45.7,10.7,26700,5.43,unified (no discrete VRAM),7.84,0.459,689,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=42.6C cpuss-0=41.6C shell_back=36.0C skin-msm-therm=41.2C]; tz_end[cpu-1-2-0=74.7C cpuss-0=72.6C shell_back=37.7C skin-msm-therm=49.7C]; MemAvailable_before=4.58GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=10.7; client/server=0.996; UNRELIABLE POWER: only 5 usable samples (<8); avg_power_w and energy_j_per_1k_tok are weakly determined for this row,whole-device battery (BatteryManager mA x mV),6.23,5,D3,one-plus/results.csv,5
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,513,,,,256,1,sustained,11600,,44.3,8.84,40500,5.43,unified (no discrete VRAM),7.55,0.459,799,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=44.6C cpuss-0=43.6C shell_back=37.1C skin-msm-therm=43.2C]; tz_end[cpu-1-2-0=77.8C cpuss-0=76.6C shell_back=38.6C skin-msm-therm=51.5C]; MemAvailable_before=4.59GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=8.87; client/server=0.996,whole-device battery (BatteryManager mA x mV),6.19,8,D3,one-plus/results.csv,6
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,513,,,,256,2,sustained,11600,,44.5,8.95,40100,5.28,unified (no discrete VRAM),7.33,0.459,765,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=46.1C cpuss-0=45.1C shell_back=38.0C skin-msm-therm=45.1C]; tz_end[cpu-1-2-0=77.0C cpuss-0=75.0C shell_back=39.7C skin-msm-therm=52.7C]; MemAvailable_before=4.71GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=8.99; client/server=0.996,whole-device battery (BatteryManager mA x mV),6.58,8,D3,one-plus/results.csv,7
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,513,,,,256,3,sustained,11600,,44.2,8.97,40000,5.28,unified (no discrete VRAM),7.5,0.459,782,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=47.7C cpuss-0=46.3C shell_back=39.1C skin-msm-therm=45.8C]; tz_end[cpu-1-2-0=77.8C cpuss-0=75.4C shell_back=40.4C skin-msm-therm=53.5C]; MemAvailable_before=4.80GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=9.01; client/server=0.996,whole-device battery (BatteryManager mA x mV),6.16,8,D3,one-plus/results.csv,8
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,513,,,,256,4,sustained,11700,,43.8,8.9,40400,5.28,unified (no discrete VRAM),6.9,0.459,721,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=47.7C cpuss-0=46.3C shell_back=39.6C skin-msm-therm=46.6C]; tz_end[cpu-1-2-0=75.1C cpuss-0=73.0C shell_back=41.2C skin-msm-therm=53.9C]; MemAvailable_before=4.79GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=8.94; client/server=0.996,whole-device battery (BatteryManager mA x mV),5.66,8,D3,one-plus/results.csv,9
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,513,,,,256,5,sustained,12300,,41.9,8.19,43400,5.28,unified (no discrete VRAM),6.55,0.459,741,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=48.1C cpuss-0=46.7C shell_back=40.3C skin-msm-therm=47.0C]; tz_end[cpu-1-2-0=73.1C cpuss-0=71.1C shell_back=41.4C skin-msm-therm=53.0C]; MemAvailable_before=4.76GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=8.23; client/server=0.995,whole-device battery (BatteryManager mA x mV),5.52,8,D3,one-plus/results.csv,10
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-2048,2048,,,,256,1,sustained,59900,,34.2,5.27,108000,5.28,unified (no discrete VRAM),6,0.459,1050,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=47.7C cpuss-0=46.3C shell_back=40.6C skin-msm-therm=47.0C]; tz_end[cpu-1-2-0=72.7C cpuss-0=71.5C shell_back=42.3C skin-msm-therm=53.8C]; MemAvailable_before=4.76GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=5.29; client/server=0.996,whole-device battery (BatteryManager mA x mV),5.56,23,D3,one-plus/results.csv,11
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-2048,2048,,,,256,2,sustained,59700,,34.3,5.29,108000,5.26,unified (no discrete VRAM),6.04,0.459,1050,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=48.9C cpuss-0=47.5C shell_back=41.4C skin-msm-therm=47.8C]; tz_end[cpu-1-2-0=73.9C cpuss-0=71.9C shell_back=42.9C skin-msm-therm=54.7C]; MemAvailable_before=4.72GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=5.31; client/server=0.996,whole-device battery (BatteryManager mA x mV),5.81,23,D3,one-plus/results.csv,12
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-2048,2048,,,,256,3,sustained,59700,,34.4,5.2,109000,5.26,unified (no discrete VRAM),6.09,0.459,1080,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=49.6C cpuss-0=48.3C shell_back=42.1C skin-msm-therm=48.8C]; tz_end[cpu-1-2-0=73.9C cpuss-0=72.3C shell_back=43.7C skin-msm-therm=55.4C]; MemAvailable_before=4.78GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=5.23; client/server=0.994,whole-device battery (BatteryManager mA x mV),5.83,23,D3,one-plus/results.csv,13
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-2048,2048,,,,256,4,sustained,59600,,34.4,5.23,108000,5.25,unified (no discrete VRAM),5.77,0.459,1010,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=49.6C cpuss-0=48.7C shell_back=43.0C skin-msm-therm=49.4C]; tz_end[cpu-1-2-0=76.3C cpuss-0=74.2C shell_back=44.3C skin-msm-therm=56.1C]; MemAvailable_before=4.71GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=5.25; client/server=0.996,whole-device battery (BatteryManager mA x mV),5.36,23,D3,one-plus/results.csv,14
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-2048,2048,,,,256,5,sustained,60000,,34.2,5.33,108000,5.25,unified (no discrete VRAM),6.1,0.459,1050,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=50.8C cpuss-0=49.9C shell_back=43.6C skin-msm-therm=50.1C]; tz_end[cpu-1-2-0=75.9C cpuss-0=73.8C shell_back=44.7C skin-msm-therm=56.8C]; MemAvailable_before=4.73GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=5.35; client/server=0.996,whole-device battery (BatteryManager mA x mV),5.66,23,D3,one-plus/results.csv,15
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,vision,1101,1024,,,256,1,sustained,160000,,6.9,6.72,198000,5.92,unified (no discrete VRAM),4.38,0.459,582,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=51.2C cpuss-0=50.3C shell_back=43.9C skin-msm-therm=50.6C]; tz_end[cpu-1-2-0=76.6C cpuss-0=74.6C shell_back=44.5C skin-msm-therm=56.3C]; MemAvailable_before=4.72GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=6.74; client/server=0.996,whole-device battery (BatteryManager mA x mV),4.22,44,D3,one-plus/results.csv,16
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,vision,1101,1024,,,256,2,sustained,162000,,6.87,6.71,200000,5.93,unified (no discrete VRAM),4.43,0.459,590,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=50.8C cpuss-0=49.9C shell_back=43.6C skin-msm-therm=50.2C]; tz_end[cpu-1-2-0=75.1C cpuss-0=73.8C shell_back=44.4C skin-msm-therm=56.1C]; MemAvailable_before=4.14GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=6.73; client/server=0.996,whole-device battery (BatteryManager mA x mV),4.07,42,D3,one-plus/results.csv,17
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,vision,1101,1024,,,256,3,sustained,164000,,6.84,6.42,204000,5.93,unified (no discrete VRAM),4.91,0.459,691,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=50.8C cpuss-0=49.5C shell_back=43.3C skin-msm-therm=50.0C]; tz_end[cpu-1-2-0=74.3C cpuss-0=73.0C shell_back=44.1C skin-msm-therm=55.9C]; MemAvailable_before=4.43GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=6.48; client/server=0.990,whole-device battery (BatteryManager mA x mV),4.78,45,D3,one-plus/results.csv,18
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,vision,1101,1024,,,256,4,sustained,161000,,6.88,6.64,200000,5.93,unified (no discrete VRAM),4.38,0.459,589,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=50.8C cpuss-0=49.1C shell_back=43.5C skin-msm-therm=49.9C]; tz_end[cpu-1-2-0=76.3C cpuss-0=74.2C shell_back=44.4C skin-msm-therm=56.1C]; MemAvailable_before=4.34GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=6.66; client/server=0.996,whole-device battery (BatteryManager mA x mV),4.22,44,D3,one-plus/results.csv,19
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,vision,1101,1024,,,256,5,sustained,160000,,6.89,6.68,198000,5.93,unified (no discrete VRAM),4.22,0.459,561,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=50.8C cpuss-0=49.9C shell_back=43.7C skin-msm-therm=50.1C]; tz_end[cpu-1-2-0=74.7C cpuss-0=73.4C shell_back=44.4C skin-msm-therm=56.2C]; MemAvailable_before=4.34GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=6.7; client/server=0.996,whole-device battery (BatteryManager mA x mV),4.11,43,D3,one-plus/results.csv,20
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-30s,1540,,1500,30.0,256,1,sustained,136000,,11.6,5.84,179000,6.37,unified (no discrete VRAM),4.53,0.459,694,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=51.2C cpuss-0=49.5C shell_back=43.8C skin-msm-therm=50.2C]; tz_end[cpu-1-2-0=75.1C cpuss-0=73.4C shell_back=44.8C skin-msm-therm=56.6C]; MemAvailable_before=4.28GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=5.87; client/server=0.996,whole-device battery (BatteryManager mA x mV),4.34,39,D3,one-plus/results.csv,21
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-30s,1540,,1500,30.0,256,2,sustained,133000,,11.6,5.94,176000,6.36,unified (no discrete VRAM),4.7,0.459,711,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=51.6C cpuss-0=49.9C shell_back=44.1C skin-msm-therm=50.6C]; tz_end[cpu-1-2-0=76.3C cpuss-0=74.6C shell_back=45.1C skin-msm-therm=56.8C]; MemAvailable_before=3.93GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=5.96; client/server=0.996,whole-device battery (BatteryManager mA x mV),4.5,39,D3,one-plus/results.csv,22
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-30s,1540,,1500,30.0,256,3,sustained,135000,,11.6,5.85,178000,6.36,unified (no discrete VRAM),4.68,0.459,719,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=51.6C cpuss-0=50.3C shell_back=44.2C skin-msm-therm=50.9C]; tz_end[cpu-1-2-0=75.5C cpuss-0=74.2C shell_back=45.4C skin-msm-therm=57.1C]; MemAvailable_before=3.84GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=5.88; client/server=0.996,whole-device battery (BatteryManager mA x mV),4.49,39,D3,one-plus/results.csv,23
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-30s,1540,,1500,30.0,256,4,sustained,136000,,11.6,5.84,179000,6.36,unified (no discrete VRAM),4.52,0.459,693,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=52.0C cpuss-0=50.3C shell_back=44.4C skin-msm-therm=51.0C]; tz_end[cpu-1-2-0=76.6C cpuss-0=74.6C shell_back=45.4C skin-msm-therm=57.1C]; MemAvailable_before=3.92GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=5.86; client/server=0.996,whole-device battery (BatteryManager mA x mV),4.41,39,D3,one-plus/results.csv,24
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-30s,1540,,1500,30.0,256,5,sustained,134000,,11.6,5.91,177000,6.36,unified (no discrete VRAM),4.58,0.459,696,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=51.6C cpuss-0=50.6C shell_back=44.5C skin-msm-therm=51.2C]; tz_end[cpu-1-2-0=77.0C cpuss-0=75.0C shell_back=45.6C skin-msm-therm=57.4C]; MemAvailable_before=3.91GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=5.93; client/server=0.996,whole-device battery (BatteryManager mA x mV),4.46,39,D3,one-plus/results.csv,25
flagship-smartphone,OnePlus 13R (CPH2691) / Snapdragon 8 Gen 3 SM8650 / 16 GB LPDDR5X,CPU (ARM NEON/i8mm),ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,audio-10s,540,,500,10.0,256,1,sustained,106000,,5.28,8.12,138000,6.53,unified (no discrete VRAM),4.22,0.459,461,threads=6; mmap=off; encoder_ms folded into ttft_ms (llama-server does not report it); tz_start[cpu-1-2-0=52.0C cpuss-0=50.6C shell_back=44.9C skin-msm-therm=51.4C]; tz_end[cpu-1-2-0=77.0C cpuss-0=75.0C shell_back=45.2C skin-msm-therm=57.3C]; MemAvailable_before=3.87GB; power_sampled_at=0.25Hz lead_in=8.0s tail=0.0s; server_decode_tps=8.15; client/server=0.996,whole-device battery (BatteryManager mA x mV),4.07,30,D3,one-plus/results.csv,26
